#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m]
1403638544156830208,4.2453894384785098,0.63530908381507001,1.354048796513907
1403638544207830528,4.2196657256246013,0.67298072694401201,1.364495285486399
1403638544307830272,4.1663993511063966,0.74621556108708198,1.3893745943779421
1403638544357830400,4.1387121810538972,0.78755005123201005,1.4009131898244509
1403638544406830336,4.112154833260834,0.82102735501870705,1.4168067862508389
1403638544455830272,4.0659684615515053,0.85319407784747403,1.4281709213618621
1403638544558830336,4.0100844313158284,0.93122274031621999,1.4461833536570099
1403638544607830272,3.9836497306448782,0.96926870028297696,1.4530215065779839
1403638544656830208,3.9554757262120219,1.0081600099059691,1.458810277559758
1403638544707830528,3.927081309062928,1.049805289680221,1.463840725447336
1403638544756830464,3.8992076851054391,1.0874521720859149,1.467345860940555
1403638544808830208,3.8566463124739592,1.1237799764314129,1.471527463803888
1403638544860830208,3.8295142254812768,1.162495424629753,1.476597516912344
1403638544958830336,3.7757926986664301,1.239798830721953,1.491469887998458
1403638545058830336,3.7214361607597239,1.3185659103950811,1.509995049340372
1403638545156830208,3.6668808956197889,1.394426227077864,1.5240645440789129
1403638545206830336,3.629875893432311,1.429006096021066,1.528737528408092
1403638545306830336,3.5771672480586871,1.505314122717653,1.5337643421932661
1403638545358830336,3.5501014596581122,1.5456634192971801,1.534061563404614
1403638545408830464,3.523035619907521,1.5846098943913629,1.532700008927385
1403638545455830272,3.498226109736756,1.6197541523842329,1.530025576431161
1403638545508830208,3.4712200681722258,1.6607614808215809,1.525885181208479
1403638545558830336,3.4367126620432211,1.6952530749610419,1.520123566240114
1403638545657830144,3.3846019526859279,1.7692538353100109,1.5049809811875789
1403638545758830336,3.3314302809692879,1.844819348605564,1.488715377940264
1403638545809830400,3.3043493376546631,1.8827694734194149,1.482356021015649
1403638545904830464,3.2545734250494842,1.953911363641744,1.474632550771714
1403638545956830208,3.225222306210537,1.9886662758697899,1.4733285208467839
1403638546054830336,3.1729253024929069,2.0619599083846709,1.4762629104684659
1403638546108830464,3.1472790092752558,2.100941668198367,1.4806086810133301
1403638546154830336,3.1225258634154009,2.135831414631097,1.486357579361588
1403638546207830528,3.093860142818174,2.1737064153953649,1.4944473390380679
1403638546256830464,3.067370933890742,2.2092223728263769,1.5034185334794179
1403638546307830272,3.038320076981655,2.2456098962706781,1.5130463068784179
1403638546355830528,3.0118826472967219,2.280885219397113,1.5211759107733589
1403638546455830272,2.9561748437511741,2.352499230784264,1.5331740837436569
1403638546505830400,2.9280603968902912,2.3889316915086409,1.5367135597259129
1403638546556830464,2.8987610790655389,2.4243730369576779,1.5384679118170399
1403638546656830208,2.8406663486163901,2.4967432280266562,1.5381077093405591
1403638546704830464,2.8119029877340589,2.533604685519006,1.5362655407472949
1403638546806830336,2.751540364789375,2.6063753533041552,1.531244330383192
1403638546855830528,2.7198816321575401,2.6422769722802011,1.5303987190963051
1403638546905830400,2.6892847494116312,2.6790707517210448,1.53144231212038
1403638546956830208,2.6567751361077518,2.7154701203784231,1.534858606546752
1403638547007830272,2.6235040626604889,2.7530862123888178,1.5399919361552741
1403638547058830336,2.5913284212635839,2.7887377520293422,1.5475054415963641
1403638547108830464,2.560606088379688,2.8289595339861058,1.5565027753845939
1403638547159830272,2.527253998691132,2.8652823396989602,1.5651093586746181
1403638547255830272,2.4602287869554158,2.934465169170156,1.578393336915608
1403638547307830272,2.4240018741823239,2.9707922513595109,1.5830186346876469
1403638547356830464,2.3878116319681322,3.006267071656608,1.585874568964718
1403638547410830336,2.3481248378939399,3.042377308331778,1.587452872034002
1403638547454830336,2.3166665553929731,3.0789133662637229,1.587920590416587
1403638547558830336,2.2346140958210921,3.1488483225007329,1.5858276985189179
1403638547609830400,2.1948442111298889,3.1828238012733792,1.583967978594883
1403638547657830144,2.1551294299500561,3.21594405604794,1.5810976433651001
1403638547707830528,2.1123494952308262,3.2502614573278761,1.5773479673353401
1403638547757830400,2.0698857625391769,3.2823006807245121,1.5728782441553351
1403638547809830400,2.0252759739180579,3.3159969397461948,1.5670401285054201
1403638547856830464,1.9869408747723449,3.3531949204777138,1.560290249982927
1403638547907830272,1.94152124419453,3.3867553098559671,1.5517977825505089
1403638547956830208,1.89696360290539,3.4189039409078008,1.5425484220839381
1403638548054830336,1.8061891316861991,3.483693431549638,1.5206728729148591
1403638548107830272,1.7583491466011529,3.5170803095379881,1.508469231001802
1403638548158830336,1.709075157675757,3.5501755681648439,1.4965683098308511
1403638548207830528,1.6652784817068269,3.5907567561011322,1.4865765772570581
1403638548307830272,1.5683520075730859,3.6558357165352979,1.4729615054648091
1403638548356830464,1.519733947132849,3.6871025413353342,1.4693232748714879
1403638548407830272,1.46856428282925,3.7195966402187981,1.467778625593589
1403638548455830272,1.4194157009470549,3.750398019471203,1.468453965817804
1403638548509830144,1.3641697278675089,3.7836274093973281,1.4714643823829161
1403638548606830336,1.2699418727174581,3.8763824872427408,1.482861694710927
1403638548708830464,1.155851846133507,3.927593601861378,1.501633970603282
1403638548758830336,1.1018051176971839,3.9586544529238559,1.5108854188996861
1403638548807830272,1.047948225147727,3.9949361610497061,1.518822808995322
1403638548857830400,0.99218338148731899,4.0255946696154856,1.525420936736654
1403638548907830272,0.93617236621714295,4.0564008096293112,1.5306512858505941
1403638548956830208,0.88202039142655397,4.0889497804494743,1.534680881704179
1403638549058830336,0.771400808377259,4.1732181136513606,1.5439752115726899
1403638549108830464,0.71434766291860297,4.2066190634071008,1.5506695248557649
1403638549158830336,0.656637847651798,4.2381679916142456,1.559184996579539
1403638549209830400,0.59782438618494005,4.2709372484178783,1.570013954161561
1403638549256830464,0.543152311685134,4.304238688057799,1.5817157057447351
1403638549307830272,0.48339852564124502,4.3362236810524299,1.596108872251272
1403638549356830464,0.42599506174722102,4.3680064594660886,1.611392654531846
1403638549407830272,0.36818524003120301,4.4259645530568044,1.6296410842321429
1403638549456830208,0.31005381879871502,4.4589272814033079,1.648018317797997
1403638549556830464,0.19042030611388,4.5241940779158671,1.6890660297322999
1403638549606830336,0.13016248189514301,4.5563951609641054,1.7112238454876869
1403638549656830208,0.071856631038813998,4.58972562421439,1.7319687678453299
1403638549708830464,0.009517632308033,4.6212333310264526,1.752678264879648
1403638549809830400,-0.111479671875767,4.7219432272698487,1.7898945614759769
1403638549857830400,-0.16870437598466201,4.7543954126928174,1.804886970133232
1403638549906830336,-0.22897911643153801,4.7880157245451738,1.819856752152027
1403638549957830400,-0.28858612426492403,4.8219601066462676,1.8343889453415241
1403638550005830400,-0.34529346691165402,4.8563850932333521,1.8491499917516809
1403638550058830336,-0.403611566444535,4.8889004052904372,1.865752562234074
1403638550104830208,-0.46551316593377101,4.9643643822602268,1.8871442330199979
1403638550154830336,-0.52419280731548001,5.0002531677707553,1.9076016974486669
1403638550205830400,-0.58184266681903296,5.0324458079499914,1.9295733291210371
1403638550304830208,-0.69662613671062801,5.0986154067947274,1.978141826631644
1403638550357830400,-0.75502594326628503,5.1313522811671701,2.0052331998402639
1403638550407830272,-0.81899111834175498,5.2128607626569794,2.0379312978800681
1403638550457830400,-0.87764188859788905,5.248048300347814,2.0679540681259789
1403638550554830336,-0.98577485131589304,5.3191280148016107,2.1290606102066989
1403638550607830272,-1.043919373057473,5.3564160592668584,2.1616234643285059
1403638550656830208,-1.0982584285081309,5.3912889631748477,2.1903433793220568
1403638550704830464,-1.151836255911679,5.4291104885814354,2.2176260298966191
1403638550757830400,-1.207944106213255,5.4670181704378988,2.2444782041102789
1403638550909830400,-1.3808823115049831,5.6283473177108023,2.3211743271507541
1403638550955830272,-1.429500736645041,5.6675383543606204,2.3404949833257671
1403638551004830464,-1.4797269092828069,5.7039785909091254,2.3596239418746658
1403638551055830272,-1.530342459914277,5.7432665988069864,2.378020272245303
1403638551107830272,-1.5927545925548989,5.830436326597189,2.4030094629910961
1403638551157830144,-1.6405454298848221,5.8671621673037206,2.419196328459631
1403638551208830464,-1.6876820619987229,5.9061020022536388,2.4343781567020431
1403638551307830272,-1.7756180512865749,5.9856020237524437,2.4624393563061129
1403638551358830336,-1.8178582963992289,6.0245143992847607,2.4767885883820662
1403638551408830464,-1.8571767062026929,6.0629356984624572,2.4922330530147638
1403638551458830336,-1.9091660595778699,6.1477134445765964,2.5169244663863899
1403638551556830464,-1.9772725629235119,6.2217604135884486,2.5554835199412791
1403638551654830336,-2.0374388149050779,6.2946756327968032,2.5947906102834599
1403638551707830528,-2.079072470587517,6.3726465059779516,2.6201431820601129
1403638551754830336,-2.104167779532649,6.4075851319004951,2.6355802005334952
1403638551805830144,-2.127872279747713,6.4441802346494779,2.6500873682185788
1403638551855830528,-2.1492749704036558,6.4828144390897862,2.6632929674356141
1403638551907830272,-2.1684704133865731,6.5192942753863887,2.674644860285055
1403638551957830400,-2.185392424735507,6.5567440593434352,2.6847715179478979
1403638552058830336,-2.227114962039038,6.6764679372355964,2.7087389198534089
1403638552108830464,-2.238368060122768,6.7173434845307041,2.7162711848469292
1403638552158830336,-2.2461330376563851,6.7571398523286286,2.724355690268232
1403638552209830400,-2.2521415708544179,6.798208722915188,2.7345040746171629
1403638552258830336,-2.256723680084403,6.8404957439042713,2.7463674824277908
1403638552307830272,-2.257810486897367,6.8795072108679438,2.7589710175851452
1403638552357830400,-2.2715728513348332,6.9635634047087303,2.7827372211924022
1403638552408830464,-2.2692395042012898,7.0059448730200966,2.8001424626095979
1403638552507830272,-2.2605337903034388,7.0900367342887591,2.838927153985106
1403638552558830336,-2.2536865466440532,7.1322852309161382,2.8581117323412371
1403638552655830272,-2.2368808830817062,7.2172786202573933,2.8922793235379989
1403638552706830336,-2.2235666681185959,7.2578604168935774,2.9072424943231678
1403638552806830336,-2.2036990864961261,7.3704697515001376,2.9383787411364222
1403638552855830528,-2.187638647897173,7.4103022617953087,2.9490575184152639
1403638552907830272,-2.1679710634560769,7.451252663854353,2.9588893550288158
1403638552956830208,-2.1480145642259778,7.4913619527072672,2.9673969470598971
1403638553006830336,-2.1247285586342151,7.5304350547464534,2.9745714881318022
1403638553056830464,-2.1089676904797039,7.5991106725918884,2.9863614120193409
1403638553107830272,-2.0822740999252791,7.6372087704022107,2.9910030906772258
1403638553156830208,-2.0563386767711882,7.6740649417598794,2.9947099894639191
1403638553258830336,-1.9961015972666301,7.7470183607912491,2.9985119008632588
1403638553308830208,-1.9648820951927211,7.7833638610358111,2.9983282092376791
1403638553358830336,-1.931559644246549,7.817087527582455,2.9970900235705371
1403638553409830400,-1.9016149187364819,7.8742613128342969,2.9991655048158479
1403638553455830272,-1.868397853886137,7.9046421874659414,2.9965951800330521
1403638553556830464,-1.791657146328324,7.9647608751781727,2.9929721179953321
1403638553606830336,-1.752122247552401,7.9941943648834011,2.9938913954903601
1403638553655830272,-1.7118861555132949,8.0211851852413663,2.9962081794317208
1403638553705830400,-1.669097627316765,8.0459947959791425,3.0005779469907141
1403638553758830336,-1.623765423621772,8.0706188800845844,3.0072194498502949
1403638553809830400,-1.579559270770766,8.1033492725449072,3.0175720613470571
1403638553908830464,-1.4888757326588431,8.1462087487822856,3.0403058594039729
1403638554008830208,-1.3902267234712651,8.1656535174411804,3.0675958689026519
1403638554057830400,-1.3424265530660831,8.180614714931453,3.0849679815503599
1403638554107830272,-1.2906288051102639,8.1874790966122291,3.1030963418055331
1403638554157830144,-1.2399379113969471,8.1936872254816873,3.1218110422383432
1403638554208830464,-1.1879418042662091,8.1978436974957134,3.1396280779709569
1403638554257830400,-1.1358695692879761,8.2018693075992726,3.15631134464159
1403638554306830336,-1.085563779126834,8.2036338322766262,3.1710467093683028
1403638554357830400,-1.0303532134120019,8.2007631757417272,3.1846859081884862
1403638554408830464,-0.97651890952059395,8.1996188228827531,3.1972463623380718
1403638554458830336,-0.924019619043561,8.199269098576865,3.2084293934660928
1403638554557830400,-0.81967128261806199,8.1933038962879738,3.2261382250848909
1403638554655830272,-0.717209881410102,8.1867155333524266,3.239645266220887
1403638554705830400,-0.66539819780009901,8.1819491324155411,3.2440413522812599
1403638554806830336,-0.56122575728191404,8.1658992743485523,3.250161587975628
1403638554855830528,-0.51177161198085397,8.1612740067822092,3.2534288014872841
1403638554905830400,-0.46131767748258301,8.1571752152286212,3.2578883501166498
1403638554954830336,-0.41123666002481601,8.1524740916556517,3.2636020842297611
1403638555005830400,-0.36033648364161502,8.1471304190395273,3.2710127133075839
1403638555055830272,-0.31079884259175999,8.14210844581436,3.2799182252246171
1403638555106830336,-0.26113569326534503,8.1335469149604531,3.2895466384404539
1403638555155830272,-0.211064232262902,8.129449534939285,3.3007698076590981
1403638555206830336,-0.15989634206211301,8.1251454457195944,3.3115594701952089
1403638555308830208,-0.059383622014195003,8.1176374880312103,3.3282506598264159
1403638555357830400,-0.0088194844278350008,8.1134526067672965,3.3341089541590629
1403638555408830464,0.043462372504007002,8.1093126317763815,3.3383159912921729
1403638555507830272,0.14472440006699,8.1010322442731084,3.3425065122435389
1403638555555830272,0.19542658553966799,8.097783641411505,3.3430882535620752
1403638555609830400,0.25152792132495999,8.0943260307611169,3.3424604552592192
1403638555659830272,0.30248836926803002,8.0908608597179672,3.3410038056393718
1403638555707830528,0.35461263295204698,8.087220000780146,3.3386781081806141
1403638555758830336,0.40692576421520599,8.0844220122804646,3.3356321247778551
1403638555807830272,0.45827463206237801,8.0822849319224321,3.332939664417002
1403638555855830528,0.50944680324524705,8.0797230354821536,3.3307246700575188
1403638555908830464,0.56403752536013496,8.076239958564182,3.3300882493867019
1403638555956830208,0.61417204694438499,8.0733233450674273,3.3313540281012419
1403638556009830144,0.66899881105841497,8.0702215073343027,3.334881235135402
1403638556059830528,0.72022586176738501,8.070574014010699,3.3410889788076479
1403638556107830272,0.77230773356140703,8.0683204920381435,3.3478999111985042
1403638556159830272,0.82384875478167796,8.0662140237053173,3.3573128384223141
1403638556209830400,0.87649301311027705,8.0632752486382895,3.3683431758550788
1403638556307830272,0.97534690494508303,8.0595743975628089,3.3931155622962499
1403638556358830336,1.0293035204356371,8.0651144009415798,3.407014509345216
1403638556409830400,1.0813601360171361,8.0641197945518659,3.4174349275767528
1403638556506830336,1.1796203307127651,8.0631714169669273,3.4332458185819621
1403638556559830528,1.2303280447300831,8.0624621494713917,3.4392632588593859
1403638556608830464,1.2787963355095771,8.063031061618771,3.4444625851411161
1403638556654830336,1.324656505712428,8.0659865367850347,3.4490053436544641
1403638556707830528,1.3778681173661931,8.0792957851511158,3.4562754662527189
1403638556807830272,1.4725949896711239,8.0887013021888592,3.4648605908862371
1403638556906830336,1.5662754235958929,8.1023469924525902,3.4741047003649248
1403638556958830336,1.616381913743,8.1098858737981718,3.480199238855326
1403638557057830400,1.714331803685508,8.1483616429739421,3.5026274813417522
1403638557106830336,1.7628230557010709,8.1644761741467811,3.5147988522063272
1403638557155830272,1.811531232281302,8.1768072941906151,3.5283111497461919
1403638557407830272,2.067537345274217,8.2712464285530665,3.5774171302359421
1403638557455830272,2.1227654840963388,8.2983501774326491,3.5871977318556829
1403638557506830336,2.177841084000995,8.3141244997150938,3.5903756052010229
1403638557557830400,2.230839647662235,8.3285526204742126,3.5914749919492239
1403638557658830336,2.347328932356306,8.3909811772678253,3.6024315962221092
1403638557708830464,2.4000744542923589,8.4045621328411197,3.603915566849671
1403638557758830336,2.4534206339359619,8.4212454703080777,3.608362580268127
1403638557809830400,2.515111122918396,8.4642321786560029,3.6210807810676719
1403638557855830528,2.5652250368869289,8.4816682588836585,3.6286483522344799
1403638557905830400,2.6199128918530632,8.5002282445310868,3.6381184279246108
1403638557956830208,2.673214411621446,8.5186289857535158,3.6489214868958828
1403638558006830336,2.734033126726906,8.5640842623619928,3.6661158763623272
1403638558055830272,2.7859899834136992,8.5818880771408494,3.6748476445590721
1403638558106830336,2.8378431986387889,8.5988050746312492,3.6820532189374671
1403638558158830336,2.8892395713991048,8.6161284365584212,3.6873765238720519
1403638558208830464,2.9394098006567702,8.6340715340138896,3.6910451924026888
1403638558256830464,2.9970514657023499,8.6813792721326131,3.700933668181114
1403638558306830336,3.0478068381932069,8.7033455123746091,3.7035582656754298
1403638558357830400,3.095904506990423,8.7215898240127192,3.7022922637765761
1403638558408830464,3.1437175507561572,8.7396201239859366,3.7015447763780669
1403638558457830400,3.1890494145210639,8.7601117148089003,3.7025806367870491
1403638558558830336,3.2896306786751728,8.8311179283472026,3.7170294874398269
1403638558657830144,3.372894891064333,8.8767692618954062,3.7295466779338069
1403638558709830400,3.4260007832356192,8.9356512607561278,3.7470901602673159
1403638558759830272,3.4647788026886488,8.9630340360883114,3.758285324961018
1403638558857830400,3.537111314595073,9.019753291027973,3.7845002751180288
1403638559059830528,3.6921230797688169,9.1986882389700515,3.856220571646876
1403638559108830464,3.730653702094664,9.2511673911213137,3.871970106992122
1403638559159830272,3.7642213639022462,9.2925131624544637,3.882645831746018
1403638559207830528,3.7953654825254479,9.3311335355982727,3.8903818118383868
1403638559257830400,3.8288733854695951,9.3754174110172048,3.8981507481804072
1403638559908830464,4.2665793339679317,10.069264426951845,3.88624274676723
1403638559956830208,4.2917012183696119,10.111969390572051,3.8768081575373579
1403638560007830272,4.3151744335119044,10.152985342779989,3.8679096085220941
1403638560056830464,4.3384445346745544,10.195572701600037,3.8620363355916418
1403638560162830336,4.3991936079120526,10.316773806378906,3.8602242496887609
1403638560211830272,4.4204475680246373,10.35887379848735,3.8550596461406781
1403638560256830464,4.4408594011145972,10.4002101356218,3.8498550351598722
1403638560309830400,4.4764260749804166,10.477342976120681,3.8491613017182229
1403638560356830464,4.4951377109141584,10.516038989627024,3.8389297642701079
1403638560407830272,4.5137508737550354,10.555288379312897,3.8262283537408601
1403638560456830208,4.5325474678531936,10.595545697150724,3.8134383924522561
1403638560508830208,4.5657466708407561,10.669543991813592,3.8056713767200869
1403638560558830336,4.5832501933941492,10.706520981287344,3.7896550369436
1403638560608830464,4.6008925577364224,10.743600897082123,3.772624354033653
1403638560660830208,4.6186890570529826,10.780779865634509,3.7545351967299538
1403638560709830400,4.63706070785038,10.818737031683209,3.7365524541980921
1403638560807830272,4.6865198796803904,10.921271974786018,3.7052663263751828
1403638560909830400,4.7241345448810579,10.9886646316045,3.6635976769818259
1403638560956830208,4.744075886010191,11.021508151014459,3.644102143514321
1403638561008830208,4.7777278966563577,11.08159461317673,3.6301381119915281
1403638561109830400,4.8209800607043238,11.13851322510634,3.5989526994648342
1403638561156830208,4.8435529480985053,11.16511952412097,3.5877416857305868
1403638561208830464,4.8805820480666373,11.217536431138662,3.582205259590423
1403638561256830464,4.9056757047824311,11.241170889013006,3.5747691856416268
1403638561357830400,4.9614298377276826,11.281954798904419,3.5633198211282369
1403638561409830400,4.9898748758552651,11.297773331378981,3.5597299913182319
1403638561510830336,5.0619682755832267,11.349436163331102,3.563205686650043
1403638561560830464,5.0940834016684979,11.361380230279003,3.5651014383115531
1403638561609830400,5.1253656483868548,11.370290930563588,3.5671088705392182
1403638561657830144,5.1576272296445316,11.380942355545169,3.5690426283931389
1403638561708830464,5.198823781251968,11.405080177776009,3.5721246383135701
1403638561758830336,5.2313794112844354,11.409466075175013,3.5703413599410698
1403638561808830208,5.2646773708987604,11.41370910860681,3.5670731840590708
1403638561858830336,5.2986946342373464,11.417643227890791,3.5632562308080482
1403638561909830400,5.33969824837685,11.43396648831518,3.559027387530008
1403638561959830272,5.3735328760981274,11.436177915970946,3.5519151124570301
1403638562011830272,5.4084487740158798,11.435934811698834,3.5426594732251728
1403638562056830464,5.4388282377316806,11.437591559896347,3.534298388921751
1403638562107830272,5.4728845298661328,11.439017194286709,3.523241433268995
1403638562158830336,5.5106197391356293,11.44968601571909,3.5129100179465782
1403638562257830400,5.5748399176711461,11.447874259833851,3.4869427481554589
1403638562308830208,5.6109719829033544,11.454578092874289,3.4763944877304409
1403638562358830336,5.6419844146042566,11.451332666333283,3.4656822494995549
1403638562409830400,5.673199622470352,11.448727091151124,3.456730948946424
1403638562456830208,5.7005762774203772,11.446380525601912,3.4503590611593382
1403638562506830336,5.7303025707782691,11.44270303897996,3.4445294101404889
1403638562557830400,5.7587633378126544,11.438181259046724,3.4403203590766278
1403638562608830464,5.7908260579549502,11.440351350120164,3.4389725954431531
1403638562706830336,5.8444013247110354,11.429078957693049,3.4383904304889841
1403638562757830400,5.8712822413013477,11.422975430892482,3.4400281457863682
1403638562807830272,5.9007506390572422,11.420816662211655,3.4437101530711489
1403638563108830464,6.0575053742556131,11.363112735286691,3.4735662789780379
1403638563158830336,6.0835025386143098,11.349978857687805,3.4757779989716018
1403638563209830400,6.1107536994041514,11.335170744665719,3.476693021268086
1403638563257830400,6.1359634431513719,11.32051073988597,3.4760200917841919
1403638563306830336,6.1633436220519204,11.303680166888677,3.4739733785142071
1403638563356830464,6.1913653329303706,11.285494654374903,3.4705388826902799
1403638563408830464,6.2178417853713528,11.263730706898796,3.4654434634914768
1403638563457830400,6.2455078034802494,11.24475061160393,3.4599140707543539
1403638563506830336,6.273959611470195,11.223167973713522,3.452915394744632
1403638563558830336,6.3034314833653271,11.20003346351163,3.4442024846670272
1403638563609830400,6.334417727769309,11.173920841169107,3.4335659552212698
1403638563658830336,6.3564682794300813,11.13890281208735,3.4222579796853738
1403638563709830400,6.3847339300064698,11.110727132466506,3.4106908663884932
1403638563756830464,6.4112170523174461,11.082157570738383,3.3997915390816411
1403638563807830272,6.4411524203583914,11.051300666550279,3.3897300118010949
1403638563857830400,6.4668774149714796,11.01786256967489,3.3808584526809251
1403638563957830400,6.5148536752007242,10.931960891568325,3.367024256476518
1403638564108830464,6.5848542608395029,10.792664684992458,3.3619046594297028
1403638564358830336,6.715911247680256,10.547656732882521,3.3761341494883421
1403638564411830528,6.7293437381380974,10.470127343715193,3.3722691502942772
1403638564509830144,6.780075577370277,10.361581615457881,3.3706459957251531
1403638564556830464,6.8053011760166013,10.303831113647796,3.3707280975162219
1403638564607830272,6.8335346175650624,10.244587306268517,3.3731553716347058
1403638564957830400,6.9686472565290654,9.7156577348727868,3.4112601147334169
1403638565010830336,6.9981216981888146,9.6434013968497982,3.4165072696364591
1403638565059830528,7.0252523698352709,9.5716011161309478,3.4194417044628058
1403638565160830208,7.0493328643854154,9.3821242806790561,3.4068626572418079
1403638565210830336,7.0771107452360589,9.3032442559371997,3.3979559319567518
1403638566307830272,7.5174592120345389,7.0545668176679008,2.9103665781713919
1403638566357830400,7.5391246792701212,6.9518691458875406,2.892514444651888
1403638566556830464,7.5818246356975401,6.5201211451032561,2.794166345228843
1403638566657830144,7.6147914467899724,6.3207692140845548,2.735926433926787
1403638566707830528,7.5935757451526023,6.1890347282566029,2.6977119495887689
1403638566808830208,7.6274430481853859,5.992084182375649,2.629646362037783
1403638566859830272,7.6431789150178657,5.8950150705558144,2.5937167213540282
1403638566909830400,7.6195170785150212,5.7665732627256174,2.5502904238865738
1403638567008830208,7.646553070644913,5.5802884518254086,2.4739386797614329
1403638567057830400,7.6625286531568406,5.4877674621445536,2.4346508246798679
1403638567106830336,7.6462611296859846,5.37245276541978,2.389287190608079
1403638567157830144,7.6587207002130064,5.2805850643755887,2.3469324662384352
1403638567207830528,7.6783797011906101,5.1909763580526391,2.303512626407668
1403638567258830336,7.6959500497336082,5.1028761521729864,2.259464106638478
1403638567308830208,7.6842696185145094,4.9959433690157997,2.212258428620987
1403638567359830272,7.7049951181733594,4.9089691233390917,2.1664586561176948
1403638567410830336,7.7244657511077284,4.8259475700554484,2.1204658081869958
1403638567457830400,7.7421002066435669,4.7477555212432643,2.076336778030925
1403638567506830336,7.7584812364897831,4.6646136895317962,2.0285989752303908
1403638567557830400,7.7496664398789239,4.5694418252660336,1.9778754830834511
1403638567607830272,7.7691130341216024,4.4894616355939467,1.928140766549745
1403638567657830144,7.7872127085851597,4.4116195095950177,1.882205210268814
1403638567706830336,7.8013471911476744,4.3329380537668971,1.836006144779573
1403638567758830336,7.8178085807999498,4.2543572651565604,1.791024476543597
1403638567810830336,7.8105985547733638,4.1629584339631673,1.7469263093473211
1403638567909830400,7.8375446171533731,4.0138570364612134,1.6685212223154049
1403638567956830208,7.8478153168930342,3.9440568905965852,1.6347519290734529
1403638568007830272,7.840482453497871,3.861047302532064,1.6000847814392769
1403638568057830400,7.8492518443314774,3.791285855371135,1.5688633195188799
1403638568156830208,7.8716332568786411,3.6535128598334392,1.5123735888095891
1403638568207830528,7.8814293204224288,3.5866978143585451,1.4866942910553711
1403638568311830272,7.8856306095023738,3.4466985968253452,1.440571530081407
1403638568356830464,7.8910006944994064,3.3886566645882241,1.4222468311357559
1403638568407830272,7.9007803067928331,3.3268497642664951,1.4038242688031659
1403638568456830208,7.9084380084023493,3.2690435727026079,1.388205460945739
1403638568556830464,7.9116306630628159,3.1509872351889059,1.3592218705963299
1403638568609830400,7.9201282641930524,3.0932554273294199,1.3434813520469779
1403638568660830208,7.927615917259522,3.0397960755211271,1.327528720206073
1403638568711830272,7.9238156230997356,2.9840032221327468,1.310378803925341
1403638568807830272,7.9350222157234196,2.8878683412980282,1.27514249804129
1403638568856830464,7.9404943725261239,2.8417197075803848,1.256576349142426
1403638568908830464,7.9466033977769328,2.795787449100271,1.2366481124920661
1403638568956830208,7.9427866081128684,2.750240909718662,1.218025490519826
1403638569057830400,7.9547883059256019,2.6677172209105962,1.1829345363707731
1403638569109830400,7.9599631591000417,2.6281606711657828,1.1680932702029641
1403638569159830272,7.9594022323375118,2.5897022599457928,1.155668609109483
1403638569256830464,7.9689096836252764,2.5248555018322461,1.1375861534240681
1403638569309830400,7.9734126449236911,2.4929166254562491,1.130987075564031
1403638569356830464,7.9778872885783123,2.4643196183154061,1.126269897782215
1403638569456830208,7.9820255323059959,2.4123020698647801,1.121136877789465
1403638569508830208,7.9857360377094224,2.3889934694884811,1.1177360674995229
1403638569558830336,7.9891123598217266,2.3665301366841089,1.114049448347221
1403638569611830272,7.9916473504224808,2.342676144193478,1.107487502789632
1403638569660830208,7.9951208424215352,2.3222347913157111,1.0993152598318441
1403638569708830464,7.9984677892651792,2.305595279355511,1.0909108150779241
1403638569757830400,8.0003432272404531,2.2900515171648439,1.081132642529107
1403638569808830208,8.0038317986131364,2.2759119323312218,1.070839080258343
1403638569857830400,8.0048698793958692,2.2632553518847929,1.062180251743911
1403638569908830464,8.0075309035126399,2.252415558972082,1.054999143462096
1403638569958830336,8.008768606201766,2.2433000483676881,1.0499737680655139
1403638570010830336,8.0097018890592917,2.235575410282884,1.046663436544401
1403638570060830464,8.0102148969779634,2.2296929291384959,1.045129649685818
1403638570111830272,8.0103922815735267,2.2252644015461049,1.0448729874071949
1403638570157830144,8.0101375820348792,2.2226462748735849,1.045891347249531
1403638570208830464,8.0096952888646005,2.22077228528117,1.047255587119019
1403638570257830400,8.0088312529648782,2.2203070822885609,1.0480746225275539
1403638570307830272,8.0066273721127921,2.2206346887709931,1.047464069461401
1403638570358830336,8.005014025990322,2.2222549226466959,1.0452681468147871
1403638570409830400,8.0021037466840426,2.22447241320388,1.041493031015774
1403638570456830208,7.9998704209969214,2.2277712655257811,1.0367036750888969
1403638570508830208,7.9964782082703039,2.23115577335806,1.030372242338113
1403638570559830528,7.9938163620716622,2.235273841222746,1.0224108168072319
1403638570656830208,7.9881821527705164,2.2440680788239882,1.0045284251088591
1403638570706830336,7.9861897112877092,2.248539396275036,0.99281922951946899
1403638570808830208,7.9848167046842962,2.254451051065006,0.96540308118087803
1403638570857830400,7.98436783834459,2.2560776265671789,0.95022288600455296
1403638570907830272,7.9852077067483718,2.2563165106792802,0.93340504759759502
1403638570958830336,7.9885885614957832,2.2546233338569119,0.91586226381568803
1403638571059830528,7.9942373749107984,2.2431467657009261,0.87888010687204798
1403638571109830400,7.9982514785558863,2.234463591194495,0.85934323063995699
1403638571157830144,8.0060778240491928,2.2233182146187249,0.84056331051786604
